0.080257 -0.462546 0.003332 0.000474 -0.003366 -0.000236 0.068697 -0.394440
0.072358 -0.301864 0.003121 0.000780 -0.003214 -0.000280 0.048561 -0.193246
0.022191 -0.063723 0.002583 0.000995 -0.002784 -0.000274 -0.016307 0.075385
-0.075135 0.223106 0.001850 0.001046 -0.002180 -0.000240 -0.128185 0.379772
-0.215834 0.524491 0.001085 0.000918 -0.001524 -0.000209 -0.280766 0.685238
-0.388029 0.806533 0.000433 0.000648 -0.000928 -0.000209 -0.460313 0.959488
-0.573721 1.040210 -0.000010 0.000318 -0.000474 -0.000253 -0.648000 1.176624
-0.751550 1.204437 -0.000223 0.000016 -0.000199 -0.000332 -0.822732 1.319348
-0.899728 1.287422 -0.000255 -0.000190 -0.000094 -0.000415 -0.963862 1.379480
-0.998705 1.286628 -0.000202 -0.000279 -0.000110 -0.000451 -1.053448 1.357291
-1.033383 1.207827 -0.000171 -0.000289 -0.000173 -0.000387 -1.078024 1.260241
-0.994868 1.063691 -0.000248 -0.000297 -0.000209 -0.000175 -1.029987 1.101604
-0.881806 0.872194 -0.000463 -0.000397 -0.000159 0.000205 -0.908749 0.899127
-0.701273 0.654826 -0.000789 -0.000662 0.000001 0.000742 -0.721632 0.673635
-0.468992 0.434528 -0.001152 -0.001111 0.000263 0.001383 -0.484232 0.447315
-0.208548 0.233254 -0.001456 -0.001699 0.000579 0.002046 -0.219841 0.241521
0.050731 0.069295 -0.001621 -0.002317 0.000883 0.002626 0.042491 0.074171
0.277327 -0.045288 -0.001608 -0.002821 0.001104 0.003018 0.271440 -0.042857
0.442253 -0.106521 -0.001430 -0.003071 0.001185 0.003138 0.438136 -0.105702
0.524181 -0.119089 -0.001152 -0.002970 0.001099 0.002940 0.521395 -0.119184
0.513910 -0.095226 -0.000863 -0.002495 0.000853 0.002429 0.512266 -0.095727
0.416987 -0.051948 -0.000648 -0.001706 0.000492 0.001664 0.416672 -0.052562
0.253547 -0.007151 -0.000558 -0.000731 0.000087 0.000749 0.255182 -0.007733
0.055049 0.024529 -0.000591 0.000262 -0.000283 -0.000184 0.059592 0.024102
-0.141645 0.034978 -0.000696 0.001105 -0.000546 -0.000998 -0.133186 0.034953
-0.301668 0.024101 -0.000790 0.001673 -0.000658 -0.001574 -0.288631 0.024932
-0.399294 -0.000928 -0.000784 0.001909 -0.000607 -0.001836 -0.381762 0.001379
